ATC code_L1,href_L1,name_L1,ATC code_L2,href_L2,name_L2,ATC code_L3,href_L3,name_L3,ATC code_L4,href_L4,name_L4,ATC code_L5,Name_L5,DDD_L5,U_L5,Adm.R_L5,Note_L5,href_L5,flag_DDD
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05D,https://atcddd.fhi.no/atc_ddd_index/?code=B05D&showdescription=no,PERITONEAL DIALYTICS,B05DB,https://atcddd.fhi.no/atc_ddd_index/?code=B05DB&showdescription=no,Hypertonic solutions,,potassium chloride,,,,,,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA01,potassium chloride,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA02,sodium bicarbonate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA03,sodium chloride,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA04,ammonium chloride,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA05,magnesium sulfate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA06,"potassium phosphate, incl. combinations with other potassium salts",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA07,calcium chloride,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA08,sodium acetate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA09,sodium phosphate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA10,magnesium phosphate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA11,magnesium chloride,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA12,zinc chloride,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA13,hydrochloric acid,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA14,sodium glycerophosphate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA15,potassium lactate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA16,cardioplegia solutions,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA17,potassium acetate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA18,zinc sulfate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA19,calcium gluconate,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA20,sodium selenite,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA30,combinations of electrolytes,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XA,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,Electrolyte solutions,B05XA31,electrolytes in combination with other drugs,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XB,https://atcddd.fhi.no/atc_ddd_index/?code=B05XB&showdescription=no,Amino acids,B05XB01,arginine hydrochloride,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XB&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XB,https://atcddd.fhi.no/atc_ddd_index/?code=B05XB&showdescription=no,Amino acids,B05XB02,alanyl glutamine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XB&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XB,https://atcddd.fhi.no/atc_ddd_index/?code=B05XB&showdescription=no,Amino acids,B05XB03,lysine,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XB&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XC,https://atcddd.fhi.no/atc_ddd_index/?code=B05XC&showdescription=no,Vitamins,,trometamol,,,,,,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,https://atcddd.fhi.no/atc_ddd_index/?code=B05X&showdescription=no,I.V. SOLUTION ADDITIVES,B05XX,https://atcddd.fhi.no/atc_ddd_index/?code=B05XX&showdescription=no,Other i.v. solution additives,B05XX02,trometamol,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B05XX&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05Z,https://atcddd.fhi.no/atc_ddd_index/?code=B05Z&showdescription=no,HEMODIALYTICS AND HEMOFILTRATES,B05ZA,https://atcddd.fhi.no/atc_ddd_index/?code=B05ZA&showdescription=no,"Hemodialytics, concentrates",,fibrinolysin and desoxyribonuclease,,,,,,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B05,https://atcddd.fhi.no/atc_ddd_index/?code=B05&showdescription=no,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05Z,https://atcddd.fhi.no/atc_ddd_index/?code=B05Z&showdescription=no,HEMODIALYTICS AND HEMOFILTRATES,B05ZB,https://atcddd.fhi.no/atc_ddd_index/?code=B05ZB&showdescription=no,Hemofiltrates,,fibrinolysin and desoxyribonuclease,,,,,,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AA,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,Enzymes,B06AA02,fibrinolysin and desoxyribonuclease,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AA,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,Enzymes,B06AA03,hyaluronidase,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AA,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,Enzymes,B06AA04,chymotrypsin,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AA,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,Enzymes,B06AA07,trypsin,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AA,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,Enzymes,B06AA10,desoxyribonuclease,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AA,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,Enzymes,B06AA55,"streptokinase, combinations",,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AA&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AB,https://atcddd.fhi.no/atc_ddd_index/?code=B06AB&showdescription=no,Heme products,B06AB01,hemin,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AB&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AC,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,Drugs used in hereditary angioedema,B06AC01,"c1-inhibitor, plasma derived",1.4,TU,P,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,1
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AC,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,Drugs used in hereditary angioedema,B06AC02,icatibant,30,mg,P,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,1
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AC,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,Drugs used in hereditary angioedema,B06AC03,ecallantide,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AC,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,Drugs used in hereditary angioedema,B06AC04,conestat alfa,3.5,TU,P,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,1
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AC,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,Drugs used in hereditary angioedema,B06AC05,lanadelumab,21.4,mg,P,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,1
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AC,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,Drugs used in hereditary angioedema,B06AC06,berotralstat,0.15,g,O,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,1
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AC,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,Drugs used in hereditary angioedema,B06AC07,garadacimab,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,0
B,https://atcddd.fhi.no/atc_ddd_index/?code=B&showdescription=no,BLOOD AND BLOOD FORMING ORGANS,B06,https://atcddd.fhi.no/atc_ddd_index/?code=B06&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06A,https://atcddd.fhi.no/atc_ddd_index/?code=B06A&showdescription=no,OTHER HEMATOLOGICAL AGENTS,B06AC,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,Drugs used in hereditary angioedema,B06AC08,sebetralstat,,,,,https://atcddd.fhi.no/atc_ddd_index/?code=B06AC&showdescription=no,0
